cycle,T_K,I_on_A,I_off_A,Rwin_Ion_over_Ioff,tau_s,retention_drop_frac_at_tobs
1.270000000000000000e+02,2.750000000000000000e+02,1.912201403826385183e-03,1.284806537890389284e-04,1.488318550251275951e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.270000000000000000e+02,3.000000000000000000e+02,2.087057430263261019e-03,1.402292157086195475e-04,1.488318550251275951e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.270000000000000000e+02,3.250000000000000000e+02,2.277902687709021726e-03,1.530520927340748519e-04,1.488318550251276307e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.270000000000000000e+02,3.500000000000000000e+02,2.486199267653820249e-03,1.670475226714112802e-04,1.488318550251276129e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.270000000000000000e+02,3.750000000000000000e+02,2.713542958544493556e-03,1.823227264140704499e-04,1.488318550251275951e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.280000000000000000e+02,2.500000000000000000e+02,1.746996456741520265e-03,1.177436362549348203e-04,1.483728982990620793e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.280000000000000000e+02,2.750000000000000000e+02,1.906745768719777774e-03,1.285103809778332935e-04,1.483728982990620437e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.280000000000000000e+02,3.000000000000000000e+02,2.081102919528531048e-03,1.402616612188727909e-04,1.483728982990620615e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.280000000000000000e+02,3.250000000000000000e+02,2.271403683029058190e-03,1.530875051352566685e-04,1.483728982990620793e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.280000000000000000e+02,3.500000000000000000e+02,2.479105979269295105e-03,1.670861732627465090e-04,1.483728982990620615e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.280000000000000000e+02,3.750000000000000000e+02,2.705801043807741155e-03,1.823649113029994430e-04,1.483728982990620793e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.290000000000000000e+02,2.500000000000000000e+02,1.742012162105272379e-03,1.177706625428876375e-04,1.479156289428954452e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.290000000000000000e+02,2.750000000000000000e+02,1.901305698895340741e-03,1.285398786107559786e-04,1.479156289428954629e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.290000000000000000e+02,3.000000000000000000e+02,2.075165397400619699e-03,1.402938561821456549e-04,1.479156289428954629e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.290000000000000000e+02,3.250000000000000000e+02,2.264923220432590433e-03,1.531226440788748715e-04,1.479156289428954629e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.290000000000000000e+02,3.500000000000000000e+02,2.472032928498368778e-03,1.671245253909392991e-04,1.479156289428954629e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.290000000000000000e+02,3.750000000000000000e+02,2.698081217257800903e-03,1.824067704366403762e-04,1.479156289428954452e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.300000000000000000e+02,2.500000000000000000e+02,1.737042087986144468e-03,1.177974817308138195e-04,1.474600358567566794e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.300000000000000000e+02,2.750000000000000000e+02,1.895881149944310309e-03,1.285691502059566494e-04,1.474600358567566794e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.300000000000000000e+02,3.000000000000000000e+02,2.069244815409925376e-03,1.403258044382953368e-04,1.474600358567566616e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.300000000000000000e+02,3.250000000000000000e+02,2.258461247017846518e-03,1.531575137559118744e-04,1.474600358567566438e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.300000000000000000e+02,3.500000000000000000e+02,2.464980057601810770e-03,1.671625836302049518e-04,1.474600358567566616e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.300000000000000000e+02,3.750000000000000000e+02,2.690383415875637931e-03,1.824483088074852107e-04,1.474600358567566438e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.310000000000000000e+02,2.500000000000000000e+02,1.732086193812074548e-03,1.178240969685695965e-04,1.470061081201514064e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.310000000000000000e+02,2.750000000000000000e+02,1.890472077584623867e-03,1.285981992013215123e-04,1.470061081201514064e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.310000000000000000e+02,3.000000000000000000e+02,2.063341125225133434e-03,1.403575097395761491e-04,1.470061081201514064e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.310000000000000000e+02,3.250000000000000000e+02,2.252017710033987589e-03,1.531921182617366594e-04,1.470061081201513709e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.310000000000000000e+02,3.500000000000000000e+02,2.457947309005125997e-03,1.672003524504022765e-04,1.470061081201514064e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.310000000000000000e+02,3.750000000000000000e+02,2.682707576822014085e-03,1.824895312941267019e-04,1.470061081201513886e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.320000000000000000e+02,2.500000000000000000e+02,1.727144439126756126e-03,1.178505113346922986e-04,1.465538349869108359e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.320000000000000000e+02,2.750000000000000000e+02,1.885078437660558286e-03,1.286270289568962886e-04,1.465538349869108536e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.320000000000000000e+02,3.000000000000000000e+02,2.057454278652821530e-03,1.403889757532840237e-04,1.465538349869108536e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.320000000000000000e+02,3.250000000000000000e+02,2.245592556880675501e-03,1.532264615989909775e-04,1.465538349869108536e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.320000000000000000e+02,3.500000000000000000e+02,2.450934625298082075e-03,1.672378362201836584e-04,1.465538349869108714e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.320000000000000000e+02,3.750000000000000000e+02,2.675053637436976186e-03,1.825304426646967570e-04,1.465538349869108536e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.330000000000000000e+02,2.500000000000000000e+02,1.722216783589308178e-03,1.178767278385372505e-04,1.461032058803270139e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.330000000000000000e+02,2.750000000000000000e+02,1.879700186142371256e-03,1.286556427572186322e-04,1.461032058803269784e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.330000000000000000e+02,3.000000000000000000e+02,2.051584227637067576e-03,1.404202060643021377e-04,1.461032058803269962e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.330000000000000000e+02,3.250000000000000000e+02,2.239185735107645202e-03,1.532605476803678335e-04,1.461032058803269784e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.330000000000000000e+02,3.500000000000000000e+02,2.443941949234243547e-03,1.672750392100276267e-04,1.461032058803269784e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.330000000000000000e+02,3.750000000000000000e+02,2.667421535239344280e-03,1.825710475801760975e-04,1.461032058803269962e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.340000000000000000e+02,2.500000000000000000e+02,1.717303186973942724e-03,1.179027494223355193e-04,1.456542103884658346e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.340000000000000000e+02,2.750000000000000000e+02,1.874337279125937433e-03,1.286840438135637829e-04,1.456542103884658346e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.340000000000000000e+02,3.000000000000000000e+02,2.045730924259054218e-03,1.404512041775520773e-04,1.456542103884658346e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.340000000000000000e+02,3.250000000000000000e+02,2.232797192414274958e-03,1.532943803312868092e-04,1.456542103884658523e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.340000000000000000e+02,3.500000000000000000e+02,2.436969223730500907e-03,1.673119655951587465e-04,1.456542103884658346e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.340000000000000000e+02,3.750000000000000000e+02,2.659811207926199902e-03,1.826113505975812711e-04,1.456542103884658346e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.350000000000000000e+02,2.500000000000000000e+02,1.712403609169640658e-03,1.179285789631751176e-04,1.452068382596523222e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.350000000000000000e+02,2.750000000000000000e+02,1.868989672832395638e-03,1.287122352661072789e-04,1.452068382596523222e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.350000000000000000e+02,3.000000000000000000e+02,2.039894320736681567e-03,1.404819735203540918e-04,1.452068382596523044e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.350000000000000000e+02,3.250000000000000000e+02,2.226426876649160915e-03,1.533279632924700736e-04,1.452068382596523222e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.350000000000000000e+02,3.500000000000000000e+02,2.430016391866607860e-03,1.673486194583592799e-04,1.452068382596523044e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.350000000000000000e+02,3.750000000000000000e+02,2.652222593372381698e-03,1.826513561730334597e-04,1.452068382596523222e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.360000000000000000e+02,2.500000000000000000e+02,1.707518010179820411e-03,1.179542192749104333e-04,1.447610793981169408e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.360000000000000000e+02,2.750000000000000000e+02,1.863657323607786085e-03,1.287402201860086851e-04,1.447610793981169408e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.360000000000000000e+02,3.000000000000000000e+02,2.034074369424172975e-03,1.405125174447015334e-04,1.447610793981169408e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.360000000000000000e+02,3.250000000000000000e+02,2.220074735809688619e-03,1.533613002224247989e-04,1.447610793981169408e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.360000000000000000e+02,3.500000000000000000e+02,2.423083396884713817e-03,1.673850047926786619e-04,1.447610793981169230e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.360000000000000000e+02,3.750000000000000000e+02,2.644655629629971954e-03,1.826910686647155316e-04,1.447610793981169408e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.370000000000000000e+02,2.500000000000000000e+02,1.702646350122015081e-03,1.179796731100013474e-04,1.443169238597999460e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.370000000000000000e+02,2.750000000000000000e+02,1.858340187922698662e-03,1.287680015774190741e-04,1.443169238597999282e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.370000000000000000e+02,3.000000000000000000e+02,2.028271022811690798e-03,1.405428392294518663e-04,1.443169238597999282e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.370000000000000000e+02,3.250000000000000000e+02,2.213740718041613646e-03,1.533943946998346671e-04,1.443169238597999282e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.370000000000000000e+02,3.500000000000000000e+02,2.416170182188904624e-03,1.674211255040434457e-04,1.443169238597999282e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.370000000000000000e+02,3.750000000000000000e+02,2.637110254927796989e-03,1.827304923357207832e-04,1.443169238597999282e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.380000000000000000e+02,2.500000000000000000e+02,1.697788589227542614e-03,1.180049431612868402e-04,1.438743618483031206e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.380000000000000000e+02,2.750000000000000000e+02,1.853038222371913195e-03,1.287955823794167075e-04,1.438743618483031206e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.380000000000000000e+02,3.000000000000000000e+02,2.022484233524943047e-03,1.405729420824393166e-04,1.438743618483031206e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.380000000000000000e+02,3.250000000000000000e+02,2.207424771638631395e-03,1.534272502258654796e-04,1.438743618483031028e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.380000000000000000e+02,3.500000000000000000e+02,2.409276691344733323e-03,1.674569854137739804e-04,1.438743618483031028e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.380000000000000000e+02,3.750000000000000000e+02,2.629586407670918020e-03,1.827696313567997921e-04,1.438743618483031206e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.390000000000000000e+02,2.500000000000000000e+02,1.692944687841186398e-03,1.180300320636942357e-04,1.434333837109862309e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.390000000000000000e+02,2.750000000000000000e+02,1.847751383674050554e-03,1.288229654678726217e-04,1.434333837109862486e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.390000000000000000e+02,3.000000000000000000e+02,2.016713954324803049e-03,1.406028291425110853e-04,1.434333837109862309e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.390000000000000000e+02,3.250000000000000000e+02,2.201126845041962484e-03,1.534598702263877449e-04,1.434333837109862309e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.390000000000000000e+02,3.500000000000000000e+02,2.402402868078769554e-03,1.674925882610101230e-04,1.434333837109862486e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.390000000000000000e+02,3.750000000000000000e+02,2.622084026440134157e-03,1.828084898090078490e-04,1.434333837109862486e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.400000000000000000e+02,2.500000000000000000e+02,1.688114606420866972e-03,1.180549423958881649e-04,1.429939799351986984e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.400000000000000000e+02,2.750000000000000000e+02,1.842479628671213126e-03,1.288501536572504041e-04,1.429939799351986807e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.400000000000000000e+02,3.000000000000000000e+02,2.010960138106917833e-03,1.406325034814916511e-04,1.429939799351986984e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.400000000000000000e+02,3.250000000000000000e+02,2.194846886839925577e-03,1.534922580541205528e-04,1.429939799351986984e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.400000000000000000e+02,3.500000000000000000e+02,2.395548656278130746e-03,1.675279377050512182e-04,1.429939799351986807e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.400000000000000000e+02,3.750000000000000000e+02,2.614603049991473700e-03,1.828470716862588504e-04,1.429939799351986984e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.410000000000000000e+02,2.500000000000000000e+02,1.683298305537321311e-03,1.180796766818609684e-04,1.425561411446432558e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.410000000000000000e+02,2.750000000000000000e+02,1.837222914328637659e-03,1.288771497023419191e-04,1.425561411446432736e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.410000000000000000e+02,3.000000000000000000e+02,2.005222737901327362e-03,1.406619681060773599e-04,1.425561411446432736e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.410000000000000000e+02,3.250000000000000000e+02,2.188584845767520184e-03,1.535244169906993376e-04,1.425561411446432558e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.410000000000000000e+02,3.500000000000000000e+02,2.388713999990030225e-03,1.675630373276128379e-04,1.425561411446432558e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.410000000000000000e+02,3.750000000000000000e+02,2.607143417255699744e-03,1.828853808977886058e-04,1.425561411446432558e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.420000000000000000e+02,2.500000000000000000e+02,1.678495745873781041e-03,1.181042373924673979e-04,1.421198580958649238e+01,9.751124699375864863e+07,2.038954951701144047e-03
